sender_id,sender,total_messages,active_days,avg_message_length,link_ratio,anomaly_label
TomclancyGhost,TomclancyGhost,4,3,334.25,0.0,unknown
7969478744,LARRIX777,4,2,46.25,0.0,unknown
activeclubger,activeclubger,4,3,132.0,0.25,unknown
1748575513,,4,2,341.25,0.0,unknown
7703155239,robka36,4,2,3.0,0.0,unknown
augustinamills27073,augustinamills27073,4,1,596.5,0.0,unknown
TheresaAlvarado1,TheresaAlvarado1,4,1,236.0,0.0,unknown
8495405501,,4,1,200.75,0.0,unknown
44373251,Samannof,4,4,93.75,1.0,unknown
7155999160,,4,2,141.0,0.0,unknown
5608252364,yearofthesnake111,4,4,28.75,0.0,unknown
8171286790,O77ls,4,2,26.75,0.5,unknown
6170965170,Pottlot,4,4,51.0,0.0,unknown
7125093883,,4,4,61.0,0.0,unknown
2001615571,,4,3,22.5,0.0,unknown
5162176960,ywywwb,4,1,109.0,0.0,unknown
ii_ahmad_ii,ii_ahmad_ii,4,1,21.75,0.0,unknown
Real_Anonymous1,Real_Anonymous1,4,1,60.0,0.0,unknown
Pizzaa0,Pizzaa0,4,1,18.0,0.0,unknown
7962797168,,4,4,181.5,0.0,unknown
5916059462,,4,2,146.25,0.25,unknown
7989727842,,4,4,9.25,0.0,unknown
6365514279,Maryyblarealnota,4,1,229.0,0.0,unknown
Jjmk231,Jjmk231,4,4,98.25,0.0,unknown
8551886398,,4,1,4.75,0.0,unknown
8292216929,,4,1,17.5,0.0,unknown
masonsalpha,masonsalpha,4,3,123.75,0.0,unknown
Retryhu,Retryhu,4,1,20.5,0.0,unknown
8430488484,Pet_5344,4,3,417.75,0.0,unknown
5994874079,angelxvibez,4,3,12.25,0.0,unknown
7598124720,,4,2,9.5,0.0,unknown
hijoamadodeDios,hijoamadodeDios,4,3,68.5,0.0,unknown
conductorhell,conductorhell,4,2,22.5,0.0,unknown
7517127793,,4,1,18.25,0.0,unknown
6641487400,,4,1,9.5,0.0,unknown
5371289738,,4,1,5.5,0.0,unknown
5093569521,,4,2,57.75,0.0,unknown
7640049639,,4,2,66.25,0.0,unknown
8442266782,,4,1,8.25,0.0,unknown
crithma1212,crithma1212,4,2,962.0,0.0,unknown
8251849030,,4,1,13.5,0.0,unknown
7422663246,,4,1,7.5,0.0,unknown
6495404123,R_K_S_7,4,1,7.75,0.0,unknown
8736188046,why0719,4,1,6.0,0.0,unknown
8428017289,k0nst_piter,4,1,25.75,0.0,unknown
6402876260,awatef_71,4,4,108.5,0.0,unknown
7133868446,,4,1,23.25,0.0,unknown
6720815023,Victoriadira533,4,1,411.0,0.0,unknown
1466557175,zaedzaedz,4,1,40.75,0.5,unknown
7127130364,,4,2,46.0,0.0,unknown
Vlanilaaa,Vlanilaaa,4,2,51.0,0.75,unknown
7568296911,,4,2,16.0,0.0,unknown
8269658847,Jay_babu_25,4,3,4.25,0.0,unknown
6648040227,,4,1,21.0,0.0,unknown
5355490307,,4,1,32.5,0.0,unknown
8650787591,,4,1,20.5,0.0,unknown
6582837437,,4,1,3.75,0.0,unknown
7370131971,,4,1,9.75,0.0,unknown
8354067590,,4,1,31.25,0.0,unknown
1816332991,,4,1,15.0,0.0,unknown
Parmida13860,Parmida13860,4,1,13.25,0.0,unknown
973184729,maykl_krdo,4,1,39.75,0.0,unknown
Danny_Phanto,Danny_Phanto,4,3,384.0,0.0,unknown
Cactusjack02,Cactusjack02,4,2,120.75,0.0,unknown
matii_dr,matii_dr,4,2,613.0,0.0,unknown
Jonstannes,Jonstannes,4,2,183.75,0.0,unknown
Beniaviv,Beniaviv,4,1,33.0,0.0,unknown
467744925,Alfa1_7,4,3,36.25,0.0,unknown
8328187372,,4,1,4.75,0.0,unknown
7824807590,,4,2,3.0,0.0,unknown
7750487542,wadekinsDefi,4,3,46.0,0.0,unknown
Vidalargaaaa,Vidalargaaaa,4,2,44.25,0.0,unknown
jsspcshri,jsspcshri,4,3,7.5,0.0,unknown
630953614,Ibrahem09,4,3,132.25,0.0,unknown
6493250395,Shekhar853329,4,1,17.75,0.25,unknown
7111260073,,4,1,5.0,0.0,unknown
8118593868,,4,4,20.75,0.0,unknown
8035727359,Ayudantepatito,4,2,83.5,0.75,unknown
7695563494,,4,1,44.25,0.0,unknown
7539838122,Heightmentor,4,2,140.25,0.0,unknown
7494927868,,4,1,4.0,0.0,unknown
7906828338,Victorious_08,4,2,11.5,0.0,unknown
everyoneisdyingslowlytogether,everyoneisdyingslowlytogether,4,1,15.5,0.0,unknown
8033074257,,4,3,54.25,0.0,unknown
1975903714,Hfbvdjh,4,2,22.0,0.0,unknown
1209648652,,4,1,16.25,0.0,unknown
1567886029,chevereluis,4,4,61.75,0.0,unknown
7297191684,MR_ZAINAB100,4,4,59.0,1.0,unknown
7980306126,Bobateritesh,4,4,85.0,0.0,unknown
6426877778,SOL01134,4,4,20.75,0.0,unknown
dArXx122,dArXx122,4,2,384.0,0.0,unknown
6323670400,Donal247,4,2,30.0,0.0,unknown
8770032918,,4,1,4.75,0.0,unknown
610309230,Abeer27a,4,3,297.0,0.0,unknown
8669489784,,4,1,3.75,0.0,unknown
5138393313,MALKAmaor,4,1,13.5,0.0,unknown
8444700063,,4,2,17.75,0.0,unknown
ferdeluro,ferdeluro,4,3,70.0,0.0,unknown
55577017,,4,4,78.0,0.0,unknown
Zika_collen17,Zika_collen17,4,2,199.75,0.25,unknown
5256932325,,4,3,33.25,0.0,unknown
7407701383,alli_1p,4,3,4.25,0.0,unknown
SusanAaronTaylor2,SusanAaronTaylor2,4,1,14.25,0.0,unknown
7725082211,sefS5314,4,4,58.0,0.0,unknown
450047746,Only1cara,4,4,619.5,1.0,unknown
8684642438,,4,2,4.0,0.0,unknown
6558908271,FluxFlick,4,4,211.0,0.0,unknown
7657552620,dlviani_nn,4,1,375.0,1.0,unknown
5670882231,ImAnujDiwakar,4,1,9.5,0.0,unknown
8053350408,TradePolyBot,4,4,275.5,0.0,unknown
472431034,,4,1,25.25,0.0,unknown
8673361328,Hunnybunny1245,4,1,7.5,0.0,unknown
8192989041,Volk_lxvs,4,1,232.0,0.0,unknown
5765656205,nextinlinemotion,4,3,28.0,0.0,unknown
7749068928,Kerberos945,4,1,21.25,0.0,unknown
zainy_xyz,zainy_xyz,4,1,20.5,0.0,unknown
7044828867,,4,1,18.0,0.0,unknown
Rodra_vai,Rodra_vai,4,1,17.75,0.0,unknown
7512783301,Madiison1,4,3,639.0,0.0,unknown
8099690177,saripopkekimnerde,4,1,16.25,0.0,unknown
8158250528,Nick_rrick,4,2,198.0,0.0,unknown
rikushet,rikushet,4,3,196.0,0.0,unknown
8788903618,,4,1,25.75,0.0,unknown
lopopo10,lopopo10,4,2,17.5,0.0,unknown
Bitlois,Bitlois,4,3,408.0,0.0,unknown
8588093682,vana22039,4,1,362.75,0.0,unknown
7406672435,Yyyyyyuyuy,4,4,15.5,0.0,unknown
8227965060,,4,1,110.0,0.0,unknown
MUSLIM_YSX,MUSLIM_YSX,4,1,14.0,0.0,unknown
5075092493,,4,2,7.5,0.0,unknown
eliza4bee,eliza4bee,4,2,66.5,0.0,unknown
6576903573,Devil0416,4,1,11.5,0.0,unknown
Legendkyro,Legendkyro,4,1,67.75,0.0,unknown
7605659770,,4,1,46.75,0.0,unknown
8794634376,,4,1,165.5,0.0,unknown
7420625671,,4,3,54.5,0.0,unknown
1878147459,Yya3730,4,2,22.5,0.0,unknown
8352772765,,4,1,16.0,0.0,unknown
CmeNoMore514,CmeNoMore514,4,1,42.5,0.0,unknown
aullulaul,aullulaul,4,1,24.5,0.0,unknown
Apocalypseblue,Apocalypseblue,4,1,21.0,0.0,unknown
8426939960,,4,3,149.0,0.0,unknown
889794917,,4,2,318.0,0.0,unknown
5611369478,Otherliquid,4,3,20.25,0.0,unknown
8682917427,,4,1,15.0,0.0,unknown
7902280494,,4,4,33.0,0.0,unknown
1662837476,Ale21069,4,4,48.0,0.0,unknown
6072729737,,4,2,10.0,0.0,unknown
5941690920,,4,1,17.0,0.0,unknown
2014759145,Mrcoffee7,4,1,46.75,0.0,unknown
retrexreal,retrexreal,4,2,12.0,0.0,unknown
oyveilly,oyveilly,4,1,15.0,0.0,unknown
5990661080,Elturcocity,4,2,207.0,0.0,unknown
mrbam1,mrbam1,4,2,26.25,0.0,unknown
miraveydile,miraveydile,4,3,387.0,0.0,unknown
1048724114,,4,3,183.75,0.0,unknown
7651141717,,4,3,377.5,0.0,unknown
1029613736,,4,2,20.25,0.0,unknown
6899345976,F_anonim,4,1,9.0,0.0,unknown
7495108139,,4,1,45.5,0.0,unknown
2107196226,Islomshakx_mma,4,4,41.75,0.0,unknown
8675970247,,4,2,3.0,0.0,unknown
8765730128,erhioyoifg,4,1,177.0,0.0,unknown
8315150621,,4,1,139.0,0.0,unknown
Nyamnyam31,Nyamnyam31,4,3,437.25,1.0,unknown
7518546174,sasa_yu12,4,1,11.25,0.0,unknown
6771909432,haskuro,4,2,214.0,0.0,unknown
5940761954,,4,1,10.25,0.0,unknown
5365994069,Googyear,4,2,285.25,0.0,unknown
5028479683,akjha2005,4,1,9.75,0.0,unknown
7089451767,,4,4,285.0,0.0,unknown
7936097021,,4,1,6.25,0.0,unknown
poop5512,poop5512,4,2,51.25,0.0,unknown
Wallahidc,Wallahidc,4,1,9.0,0.0,unknown
5897302223,Ebrahimpg,4,2,603.0,0.0,unknown
8694713125,,4,1,10.75,0.0,unknown
6482126433,promanixs,4,4,54.25,0.0,unknown
8471980869,,4,1,34.75,0.0,unknown
1502604127,yummyuyu,4,1,20.0,0.0,unknown
7963530973,,4,3,94.0,0.0,unknown
Nookay0,Nookay0,4,1,9.25,0.0,unknown
Siemprealpunto,Siemprealpunto,4,1,17.75,0.0,unknown
7191224426,,4,1,9.75,0.0,unknown
8737378577,,4,1,9.25,0.0,unknown
Lo_puu,Lo_puu,4,2,10.75,0.0,unknown
siri_ussss,siri_ussss,4,1,12.0,0.0,unknown
6921931540,Wtf0981,4,2,14.75,0.0,unknown
6278460017,,4,4,6.5,0.0,unknown
7532857746,libi122,4,2,29.5,0.0,unknown
dhdjrjhdjd,dhdjrjhdjd,4,1,18.5,0.0,unknown
Wen_Wen00,Wen_Wen00,4,2,506.5,1.0,unknown
1714449457,Njanggigolopijatpanggilanseksual,4,1,5.0,0.0,unknown
8475141693,,4,2,32.0,0.25,unknown
7525179119,,4,1,4.0,0.0,unknown
8739277956,Dyjbei4g,4,1,15.0,0.0,unknown
TresFlors,TresFlors,4,4,680.0,0.0,unknown
7188339527,Joecczz,4,1,186.25,0.0,unknown
8539510065,,4,1,18.75,0.0,unknown
1862796904,Paleno_2004,4,1,16.5,0.0,unknown
914295210,Fkinez,4,3,59.5,0.0,unknown
6210032047,,4,3,14.25,0.0,unknown
Caracortada32,Caracortada32,4,3,558.0,0.0,unknown
8418686826,,4,1,31.25,0.0,unknown
8550670453,,4,1,22.0,0.0,unknown
1201497294,,4,4,342.75,0.5,unknown
782394462,selivanoff31,4,1,40.25,0.5,unknown
133274340,,4,1,23.75,0.0,unknown
5677952175,HondaK24a,4,2,87.0,0.0,unknown
zIddfffffzzA124468987,zIddfffffzzA124468987,4,1,19.0,0.0,unknown
8238642149,bodia_kokchiken,4,2,116.25,0.0,unknown
DanieIito_s2,DanieIito_s2,4,2,71.5,0.0,unknown
7686303852,MenorMenorr,4,3,19.75,0.0,unknown
Plontrr,Plontrr,4,3,83.75,0.0,unknown
1623658807,rey210u,4,1,2.0,0.0,unknown
8473289872,,4,1,33.5,0.0,unknown
237770430,mitok1,4,1,134.0,1.0,unknown
8775808184,,4,1,106.25,0.75,unknown
615316118,biton34,4,3,66.75,0.0,unknown
8007825253,,4,2,17.5,0.0,unknown
729289189,,4,1,31.75,0.0,unknown
8530572683,,4,1,8.25,0.0,unknown
8627341974,type_shii58,4,1,5.5,0.0,unknown
1016262614,,4,4,295.25,0.0,unknown
itsmelinglinggg,itsmelinglinggg,4,2,463.0,0.0,unknown
6182089890,Yanis0venom,4,1,21.0,0.0,unknown
FuckTgABCDEFGHIJKLMNOPQRSTUVWXYZ,FuckTgABCDEFGHIJKLMNOPQRSTUVWXYZ,4,2,19.25,0.0,unknown
7467219694,,4,2,520.0,0.0,unknown
8709545774,,4,1,251.75,0.0,unknown
1533110569,,4,2,14.75,0.0,unknown
8599355249,Letiijazmin,4,1,126.0,0.0,unknown
8554467114,,4,1,2175.5,0.0,unknown
5529708799,,4,2,42.25,0.0,unknown
2141971673,Ahmed_Goda_Fathy,4,3,22.25,0.0,unknown
8785152730,,4,1,10.0,0.0,unknown
8130685355,,4,1,31.5,0.0,unknown
LeeRay666,LeeRay666,4,4,86.75,0.0,unknown
DJ_Diego02,DJ_Diego02,4,2,40.25,0.25,unknown
5572924553,,4,1,16.75,0.0,unknown
8434799144,,4,1,22.0,0.0,unknown
1651202664,,4,1,96.25,0.0,unknown
1273901857,Philosophers_den,4,2,14.5,0.0,unknown
7000862828,ti_1lh,4,1,19.0,1.0,unknown
633975751,Vasechka38,4,2,67.5,0.0,unknown
6082400198,Mega_billy,4,1,21.75,0.0,unknown
Hamzazid,Hamzazid,4,2,71.0,0.0,unknown
1223723281,goodatenrol,4,1,19.25,0.0,unknown
LaHaciendaa,LaHaciendaa,4,2,759.0,0.0,unknown
8149216987,,4,1,139.0,0.0,unknown
8481332277,Maxou26770,4,1,29.0,0.0,unknown
8632740667,,4,1,28.0,0.0,unknown
8360813041,nasstynastru,4,2,233.75,0.25,unknown
swateryt,swateryt,4,1,10.5,0.0,unknown
8444949068,,4,3,122.5,0.5,unknown
6087323345,ala_ae,4,1,4.75,0.0,unknown
6273071074,,4,1,12.5,0.0,unknown
1091174691,,4,3,20.5,0.0,unknown
lkx89,lkx89,4,1,11.0,0.0,unknown
6143059433,Bubblelitt,4,3,27.75,0.0,unknown
8197969472,,4,4,421.0,0.0,unknown
7754727787,vidyasagar2511,4,1,3.75,0.0,unknown
8249107564,Nilufar_7844,4,3,18.0,0.0,unknown
8622868850,,4,1,10.0,0.0,unknown
7907751513,,4,3,22.5,0.0,unknown
7931770998,Mynameintan02,4,1,596.0,1.0,unknown
DepyLina,DepyLina,4,1,34.75,0.0,unknown
8607139807,,4,1,10.0,0.0,unknown
593228096,,4,2,49.0,0.5,unknown
8799838936,,4,1,37.5,0.0,unknown
829320703,,4,2,41.0,0.0,unknown
Rajsharma12331166,Rajsharma12331166,4,1,13.0,0.0,unknown
liloporichim,liloporichim,4,2,124.0,0.0,unknown
7385947131,childlyart,4,2,169.0,0.0,unknown
yaakirsh,yaakirsh,4,2,98.0,0.0,unknown
Bada8930,Bada8930,4,2,102.0,0.0,unknown
7517411245,,4,1,408.0,0.0,unknown
8207014643,,4,1,13.75,0.0,unknown
5750728204,,4,1,222.0,0.0,unknown
1289635810,becharag,4,2,305.0,0.0,unknown
6195439321,javii1153,4,2,40.25,0.0,unknown
1351229953,,4,3,6.25,0.0,unknown
6431238237,,4,1,7.0,0.0,unknown
8069445164,,4,3,52.25,0.5,unknown
781594936,,4,2,126.75,0.25,unknown
1161896599,Kunalk786,4,2,34.75,0.0,unknown
8171436421,,4,2,326.75,0.0,unknown
8526445180,g_31g,4,3,6.0,0.0,unknown
yyownsus,yyownsus,4,1,8.5,0.0,unknown
8592793221,,4,1,8.5,0.0,unknown
phiona1,phiona1,4,1,12.75,0.0,unknown
ffiowallett,ffiowallett,4,4,30.0,1.0,unknown
8076924938,,4,2,619.0,0.0,unknown
6624136471,,4,2,90.25,0.0,unknown
KROAOR,KROAOR,4,3,30.0,0.0,unknown
1083097389,mariakarla26,4,4,143.75,0.0,unknown
7674659205,lazaroprime7,4,1,63.5,0.0,unknown
Zirosero,Zirosero,4,1,49.0,0.0,unknown
1566916353,,4,1,34.5,0.0,unknown
GAC120,GAC120,4,1,81.0,0.0,unknown
859358738,elizabethmonher,4,2,204.0,0.0,unknown
8042264542,Basura_18,4,2,19.25,0.0,unknown
6448595182,,4,4,211.0,0.0,unknown
Natalia_miller,Natalia_miller,4,1,153.75,0.0,unknown
1015375933,Mercadobravo,4,3,121.75,0.0,unknown
bhumika_7,bhumika_7,4,1,5.5,0.0,unknown
igor110870,igor110870,4,2,55.5,0.0,unknown
6817876127,,4,1,21.75,0.0,unknown
5837791185,Omar_El_Mady,4,3,62.5,0.0,unknown
5808643851,,4,1,67.0,1.0,unknown
6836636067,,4,1,8.75,0.0,unknown
7360411615,,4,1,2.0,0.0,unknown
7428799931,,4,1,11.5,0.0,unknown
1622545739,Qhsgqi,4,1,13.25,0.0,unknown
8649647727,,4,1,18.0,0.0,unknown
Bastian0303,Bastian0303,4,1,445.0,1.0,unknown
7279412473,aalcomanda,4,1,1.5,0.0,unknown
8320162831,,4,1,73.0,0.0,unknown
jdjdnsq,jdjdnsq,4,2,29.75,0.0,unknown
1766552232,,4,2,26.0,0.0,unknown
1408552684,reverse_dungeon,4,4,98.5,1.0,unknown
6855965777,,4,2,14.5,0.0,unknown
Namastefloenmd,Namastefloenmd,4,2,606.0,0.0,unknown
8634915393,,4,1,25.25,0.0,unknown
8111915266,boda_1x11,4,1,9.0,0.0,unknown
6036819844,reevedomain,4,2,236.0,1.0,unknown
1985110101,,4,1,265.0,0.0,unknown
1267907608,,4,4,201.5,0.0,unknown
874209385,zeero456,4,3,6.5,0.0,unknown
1997138659,priyakumari2600,4,4,16.25,0.0,unknown
8543407524,,4,2,17.0,0.0,unknown
560707423,,4,1,114.0,0.0,unknown
8419566734,,4,1,32.5,0.0,unknown
-1001551849983,argencringechannel,4,1,113.0,0.0,unknown
8143463501,,4,1,26.25,0.0,unknown
1381594484,,4,1,9.5,0.0,unknown
5815760328,Soyabundanciainfinitaa,4,2,381.0,1.0,unknown
Chaim_Ben_Pesach,Chaim_Ben_Pesach,4,4,58.25,0.0,unknown
7486859168,Xbitcoinrecovery,4,1,1515.0,0.0,unknown
5534612763,,4,1,461.75,1.0,unknown
6986071890,,4,2,463.25,0.0,unknown
8467695669,fuckbookTrust,4,1,17.0,0.0,unknown
604674127,,4,2,39.75,0.0,unknown
8512407193,,4,2,39.0,0.0,unknown
6919349351,,4,2,61.25,0.0,unknown
8616464678,Leeeunwoo000,4,1,13.25,0.0,unknown
322085079,RDB313,4,2,31.75,0.0,unknown
8396661613,KTX_x1,4,3,49.75,0.0,unknown
8418645247,,4,1,4.0,0.0,unknown
7787463938,,4,2,49.0,0.0,unknown
hAniS_beSt,hAniS_beSt,4,1,3.75,0.0,unknown
6490898780,Sandeep13_j,4,1,18.75,0.0,unknown
8473016347,Soulreaper00990,4,2,24.25,0.0,unknown
Leo_fx426,Leo_fx426,4,2,53.0,0.0,unknown
8078201551,,4,3,13.25,0.0,unknown
8649405397,,4,1,29.0,0.0,unknown
7889510926,,4,4,143.25,0.0,unknown
8548060061,,4,1,25.75,0.0,unknown
7776167285,,4,1,11.5,0.0,unknown
8041207853,,4,4,126.25,0.0,unknown
6914915701,MariaLiahC,4,2,13.0,0.0,unknown
Whoareyou1321,Whoareyou1321,4,3,7.25,0.0,unknown
5235591286,MrsSnipers,4,2,82.5,0.0,unknown
8093725073,,4,1,50.0,0.0,unknown
6944305914,,4,1,355.0,0.0,unknown
6573376584,,4,1,13.0,0.0,unknown
6041935625,Itx_hz,4,2,10.5,0.0,unknown
6411175307,GitanoCaramelo,4,1,432.0,0.0,unknown
8728537595,,4,2,10.75,0.0,unknown
1090132936,,4,2,89.25,0.0,unknown
Vina_binor,Vina_binor,4,2,30.75,0.0,unknown
5779910378,MastersplitBA,4,4,926.0,0.0,unknown
7175512343,,4,4,8.5,0.0,unknown
7037008751,,4,4,22.0,1.0,unknown
8641949306,Malevospam,4,1,1076.5,1.0,unknown
8234217609,w_lle_d,4,2,2.75,0.0,unknown
Mashallahforeverything,Mashallahforeverything,4,2,15.5,0.0,unknown
7410110548,Shhimaa24,4,2,32.75,0.0,unknown
1369575423,zayan_010,4,1,25.0,0.0,unknown
7343529996,K114N,4,2,8.0,0.0,unknown
schwarzhustler,schwarzhustler,4,2,45.0,0.0,unknown
6517489926,SORRY_I_LOVE_VlNT,4,1,165.0,0.0,unknown
BlessedandGrateful2,BlessedandGrateful2,4,2,41.25,0.0,unknown
8437152957,Punkbabeme,4,1,3.0,0.0,unknown
8442823425,,4,1,424.0,0.0,unknown
8389293838,,4,1,43.0,1.0,unknown
7001440803,Gang_girl2,4,1,6.25,0.0,unknown
782810336,,4,2,10.5,0.0,unknown
1789168679,ManuelDCadavidV,4,2,26.75,0.0,unknown
8430528449,,4,1,39.75,0.0,unknown
8580669853,tb_1804,4,4,34.5,0.0,unknown
8323719679,,4,1,8.75,0.0,unknown
Joeee678,Joeee678,4,1,25.5,0.0,unknown
Xtz_senju,Xtz_senju,4,1,13.75,0.0,unknown
8077429623,,4,2,23.75,0.0,unknown
Alexito_B7,Alexito_B7,4,1,25.5,0.0,unknown
8782936237,,4,1,36.25,0.0,unknown
5650117054,Jk_881,4,2,110.5,0.0,unknown
1003475362,vikrantpali,4,1,20.5,0.0,unknown
6260225699,abdelwahabmahmoud,4,1,19.25,0.0,unknown
7675828852,Zaidonnn,4,3,98.75,0.0,unknown
gabylokii,gabylokii,4,3,6.0,0.0,unknown
7658532302,,4,1,9.5,0.0,unknown
SHTIL_58,SHTIL_58,4,1,8.5,0.0,unknown
8290308422,MAXINGPROFIT,4,3,347.0,0.0,unknown
1929613288,,4,1,12.25,0.0,unknown
Shakira4098,Shakira4098,4,1,121.0,0.5,unknown
Toallitafumadora,Toallitafumadora,4,1,14.75,0.0,unknown
8375788924,,4,1,115.0,0.0,unknown
ProhaChilguy,ProhaChilguy,4,1,44.5,0.0,unknown
6491730093,,4,1,6.5,0.0,unknown
8398531674,,4,3,131.0,0.0,unknown
1500966116,,4,1,2.5,0.0,unknown
2612279681,liwaamohammad,4,3,1259.75,0.25,unknown
8396236605,Demonliluz,4,1,11.75,0.0,unknown
8109617518,bezallelhacotev,4,2,33.75,0.0,unknown
1419663861,,4,3,3.25,0.0,unknown
8595767847,monikayyuu,4,1,9.5,0.0,unknown
-1001568816874,InfodefARAB,4,1,1121.5,0.25,unknown
8527255248,,4,1,5.75,0.0,unknown
8383203713,,4,1,2.0,0.0,unknown
677464667,yassin01235,4,3,16.0,0.0,unknown
7439655855,y01VHSqgv1RA9dm,4,1,84.25,0.0,unknown
6968376201,stawrsss,4,1,9.5,0.0,unknown
5627620417,hamididk,4,2,36.75,0.0,unknown
8252581392,Doctor_strange_3R,4,1,14.75,0.0,unknown
RAKEEE98,RAKEEE98,4,3,21.75,0.0,unknown
8328560404,,4,3,13.25,0.0,unknown
627249208,wtecno,4,3,87.5,0.0,unknown
dexter_412,dexter_412,4,1,11.75,0.0,unknown
7751775125,Musulman6969,4,3,18.25,0.0,unknown
6602252214,,4,1,8.75,0.0,unknown
5951268415,CrocodilDandi21,4,2,78.0,0.0,unknown
cayman_1st,cayman_1st,4,1,22.0,0.0,unknown
6661669240,Leonncxx,4,1,13.5,0.0,unknown
757456059,lj44v,4,1,7.0,0.0,unknown
yy6912,yy6912,4,2,76.75,0.0,unknown
1023749509,matteeew,4,1,60.5,0.0,unknown
8441636401,,4,1,29.25,0.0,unknown
7599240867,,4,3,361.0,1.0,unknown
Mr7professor,Mr7professor,4,3,17.0,0.0,unknown
1130925549,Mali121285,4,2,46.0,0.0,unknown
ninocogardo,ninocogardo,4,2,149.0,0.0,unknown
8054251116,,4,1,29.25,0.0,unknown
8565678123,,4,1,7.25,0.0,unknown
Beegirl21,Beegirl21,4,1,6.5,0.0,unknown
545723384,donkishot12,4,4,64.0,0.0,unknown
8514961154,,4,2,2.5,0.0,unknown
1361333290,PAPOS4,4,1,25.75,0.0,unknown
7948406183,,4,1,8.0,0.0,unknown
810688493,aachueeeei,4,1,19.0,0.0,unknown
Jojaanyais,Jojaanyais,4,1,150.75,0.0,unknown
7563635957,llf75x,4,2,14.25,0.25,unknown
solitaria2dd,solitaria2dd,4,2,2932.5,1.0,unknown
Yyriv,Yyriv,4,2,51.25,0.0,unknown
339574428,Spb_kra,4,1,241.5,0.0,unknown
8211675201,trandi3,4,2,19.5,0.0,unknown
7377315238,Ketchwo,4,1,39.0,0.0,unknown
6587424894,neto173,4,2,19.5,0.0,unknown
Usioebr,Usioebr,4,2,7.5,0.0,unknown
mer1p,mer1p,4,2,26.0,0.0,unknown
1577556972,,4,1,14.25,0.0,unknown
Senugirls,Senugirls,4,1,7.25,0.25,unknown
8737238558,,4,1,11.0,0.0,unknown
6787805250,,4,2,23.25,0.0,unknown
5998918438,pie787,4,1,14.75,0.0,unknown
1593569342,,4,1,11.0,0.0,unknown
Ewwwwwwwwwieeee,Ewwwwwwwwwieeee,4,1,9.25,0.0,unknown
8685068922,,4,1,34.0,0.0,unknown
Dubiejnr,Dubiejnr,4,1,6.5,0.0,unknown
1169331398,q19kl,4,2,91.25,0.0,unknown
saber_ghasedi,saber_ghasedi,4,2,284.0,0.5,unknown
7733326126,,4,2,16.0,0.0,unknown
7284391819,Melisa23638,4,4,5.0,0.0,unknown
8294672008,,4,2,16.25,0.0,unknown
8781694882,,4,1,22.5,0.0,unknown
7165707827,,4,4,12.0,0.0,unknown
8403443259,warrior_264,4,1,27.25,0.0,unknown
668112675,Sapir_m,4,1,9.5,0.0,unknown
6355510592,,4,1,69.75,1.0,unknown
Fail_inmoral,Fail_inmoral,4,2,36.5,0.0,unknown
8314591827,Mm_verifiedvouch,4,3,77.0,0.0,unknown
6561362041,HeladosFami,4,2,122.5,0.0,unknown
7969753562,,4,2,22.0,0.0,unknown
7756328913,,4,1,27.75,0.75,unknown
7427505889,blazejgrubas,4,1,9.5,0.0,unknown
6664663733,,4,3,735.25,0.0,unknown
7495086709,pkmb_pop,4,1,14.5,0.0,unknown
8233925858,Easymoney123888,4,3,29.25,0.75,unknown
6938195811,UmarFlasherr,4,3,1264.0,0.0,unknown
Fenicr7,Fenicr7,4,2,22.0,0.0,unknown
1108030754,BakerBa1,4,1,19.75,0.0,unknown
5647611299,eliho1,4,2,82.75,0.0,unknown
8440510652,,4,1,611.5,0.75,unknown
7652547317,Kinggold000172,4,4,240.25,0.0,unknown
Empleo0n,Empleo0n,4,1,577.5,0.0,unknown
1511045944,Matsy001,4,1,63.75,0.0,unknown
gsskskskb,gsskskskb,4,1,10.5,0.0,unknown
6556493187,,4,3,11.75,0.0,unknown
7532597369,,4,1,5.75,0.0,unknown
Azenghklt,Azenghklt,4,1,12.0,0.0,unknown
8083799845,STPAX_HAPKOMANA_B_POCCUU,4,1,32.0,0.0,unknown
5187671677,,4,2,30.25,0.0,unknown
5004497571,,4,2,10.25,0.0,unknown
blancanieves1111,blancanieves1111,4,3,496.25,0.0,unknown
JJN122,JJN122,4,3,48.5,0.0,unknown
8561800807,numerouno111111111,4,4,444.0,0.0,unknown
783466820,,4,3,27.25,0.0,unknown
tgvvbmmm,tgvvbmmm,4,1,76.0,0.0,unknown
PropTraderCA,PropTraderCA,4,1,35.75,0.0,unknown
1770243909,MercadilloRGbot,4,1,97.75,0.0,unknown
5500949087,atodo777,4,1,36.0,0.0,unknown
1019886218,Sisibaiz5,4,1,32.5,0.0,unknown
8306471907,S1OSM,4,3,23.5,0.0,unknown
6429125652,t_999aa,4,4,77.75,0.0,unknown
Caribou472409,Caribou472409,4,3,30.0,1.0,unknown
Danielito_s2,Danielito_s2,4,2,61.5,0.0,unknown
978249948,josagc93,4,3,47.0,0.0,unknown
DeadN1exp,DeadN1exp,4,1,16.5,0.0,unknown
1102828981,koki9877,4,3,44.5,0.0,unknown
1617931770,l_ll_P_A_R_T_H_ll_ll,4,1,21.5,0.0,unknown
Zuishii08,Zuishii08,4,3,15.25,0.0,unknown
8791026219,mo25380,4,1,4.5,0.0,unknown
6892240606,,4,1,17.0,0.0,unknown
